,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-12-30 21:00:00,2017-12-31 00:40:00,BCHUSD,LONG,2311.98,2265.79
1,2017-12-31 07:30:00,2017-12-31 09:30:00,BCHUSD,LONG,2285.0,2250.0
2,2017-12-31 22:00:00,2018-01-01 08:40:00,BCHUSD,LONG,2418.0,2351.0
3,2018-01-01 13:10:00,2018-01-03 00:50:00,BCHUSD,LONG,2302.93,2587.8
4,2018-01-06 01:20:00,2018-01-06 03:50:00,BCHUSD,LONG,2379.97,2326.01
5,2018-01-06 11:40:00,2018-01-07 02:20:00,BCHUSD,LONG,2435.0,2535.75
6,2018-01-07 06:30:00,2018-01-08 09:00:00,BCHUSD,LONG,2670.0,2451.63
7,2018-01-08 16:40:00,2018-01-08 23:20:00,BCHUSD,LONG,2340.01,2381.7
8,2018-01-10 20:20:00,2018-01-11 10:20:00,BCHUSD,LONG,2679.24,2457.96
9,2018-01-11 11:00:00,2018-01-12 20:30:00,BCHUSD,LONG,2444.41,2585.03
10,2018-01-12 23:30:00,2018-01-13 14:30:00,BCHUSD,LONG,2594.49,2701.0
11,2018-01-13 22:30:00,2018-01-14 00:00:00,BCHUSD,LONG,2670.77,2654.15
12,2018-01-14 00:10:00,2018-01-16 12:10:00,BCHUSD,LONG,2669.49,2061.92
13,2018-01-16 14:10:00,2018-01-17 10:40:00,BCHUSD,LONG,1970.0,1612.72
14,2018-01-17 15:30:00,2018-01-18 13:40:00,BCHUSD,LONG,1370.0,1869.18
15,2018-01-18 15:30:00,2018-01-18 17:40:00,BCHUSD,LONG,1900.5,1859.01
16,2018-01-19 18:40:00,2018-01-19 19:20:00,BCHUSD,LONG,1744.0,1756.79
17,2018-01-21 23:50:00,2018-01-22 03:00:00,BCHUSD,LONG,1773.0,1766.99
18,2018-01-22 08:00:00,2018-01-24 03:00:00,BCHUSD,LONG,1786.0,1582.03
19,2018-01-24 14:20:00,2018-01-25 02:00:00,BCHUSD,LONG,1661.78,1654.93
20,2018-01-25 05:30:00,2018-01-25 12:40:00,BCHUSD,LONG,1674.35,1620.0
21,2018-01-25 17:00:00,2018-01-25 19:40:00,BCHUSD,LONG,1605.0,1637.14
22,2018-01-26 00:20:00,2018-01-30 21:40:00,BCHUSD,LONG,1627.08,1458.0
23,2018-01-31 03:30:00,2018-01-31 16:30:00,BCHUSD,LONG,1437.0,1457.7
24,2018-02-01 08:50:00,2018-02-02 20:20:00,BCHUSD,LONG,1418.07,1174.55
25,2018-02-06 14:50:00,2018-02-07 19:10:00,BCHUSD,LONG,895.76,1012.11
26,2018-02-09 09:10:00,2018-02-09 15:00:00,BCHUSD,LONG,1300.0,1275.01
27,2018-02-09 17:10:00,2018-02-11 06:30:00,BCHUSD,LONG,1281.92,1201.5
28,2018-02-11 18:40:00,2018-02-11 20:50:00,BCHUSD,LONG,1249.0,1239.18
29,2018-02-11 21:50:00,2018-02-13 04:00:00,BCHUSD,LONG,1253.78,1243.16
30,2018-02-13 21:10:00,2018-02-14 06:10:00,BCHUSD,LONG,1237.39,1270.0
31,2018-02-14 08:30:00,2018-02-14 08:40:00,BCHUSD,LONG,1263.21,1261.81
