,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-12-30 20:48:00,2017-12-30 23:32:00,BCHUSD,LONG,2292.0,2320.07
1,2017-12-31 00:56:00,2017-12-31 10:12:00,BCHUSD,LONG,2279.95,2239.3
2,2017-12-31 10:44:00,2017-12-31 11:48:00,BCHUSD,LONG,2288.79,2318.67
3,2017-12-31 14:28:00,2017-12-31 15:12:00,BCHUSD,LONG,2348.85,2370.0
4,2017-12-31 16:28:00,2017-12-31 22:20:00,BCHUSD,LONG,2449.96,2411.43
5,2017-12-31 22:44:00,2018-01-01 02:52:00,BCHUSD,LONG,2411.0,2325.0
6,2018-01-01 07:28:00,2018-01-01 08:28:00,BCHUSD,LONG,2381.44,2370.0
7,2018-01-01 10:04:00,2018-01-01 13:24:00,BCHUSD,LONG,2379.94,2296.54
8,2018-01-02 21:04:00,2018-01-02 21:52:00,BCHUSD,LONG,2602.0,2575.36
9,2018-01-02 21:56:00,2018-01-03 10:44:00,BCHUSD,LONG,2579.0,2560.0
10,2018-01-03 14:04:00,2018-01-03 14:16:00,BCHUSD,LONG,2628.43,2635.11
11,2018-01-03 20:52:00,2018-01-05 22:40:00,BCHUSD,LONG,2534.64,2433.02
12,2018-01-06 06:28:00,2018-01-06 10:04:00,BCHUSD,LONG,2352.5,2388.46
13,2018-01-06 15:08:00,2018-01-06 15:48:00,BCHUSD,LONG,2536.0,2560.48
14,2018-01-06 16:00:00,2018-01-06 18:16:00,BCHUSD,LONG,2573.8,2553.6
15,2018-01-06 23:20:00,2018-01-07 01:44:00,BCHUSD,LONG,2500.43,2551.99
16,2018-01-07 06:16:00,2018-01-07 12:52:00,BCHUSD,LONG,2637.0,2665.7
17,2018-01-07 21:20:00,2018-01-07 21:44:00,BCHUSD,LONG,2558.86,2554.25
18,2018-01-07 22:12:00,2018-01-08 00:32:00,BCHUSD,LONG,2553.0,2499.89
19,2018-01-08 01:28:00,2018-01-08 07:44:00,BCHUSD,LONG,2463.76,2510.79
20,2018-01-08 08:32:00,2018-01-08 10:36:00,BCHUSD,LONG,2479.61,2421.0
21,2018-01-09 01:00:00,2018-01-09 02:20:00,BCHUSD,LONG,2424.0,2405.01
22,2018-01-09 05:56:00,2018-01-09 07:52:00,BCHUSD,LONG,2406.88,2409.0
23,2018-01-09 18:28:00,2018-01-09 18:48:00,BCHUSD,LONG,2416.96,2415.01
24,2018-01-10 21:52:00,2018-01-11 04:12:00,BCHUSD,LONG,2750.0,2430.0
25,2018-01-11 08:40:00,2018-01-11 21:28:00,BCHUSD,LONG,2536.73,2489.02
26,2018-01-11 23:24:00,2018-01-12 10:20:00,BCHUSD,LONG,2421.59,2533.85
27,2018-01-12 11:36:00,2018-01-12 21:20:00,BCHUSD,LONG,2548.41,2568.39
28,2018-01-12 22:00:00,2018-01-12 22:44:00,BCHUSD,LONG,2589.5,2595.18
29,2018-01-13 01:12:00,2018-01-13 07:52:00,BCHUSD,LONG,2595.92,2638.0
30,2018-01-13 10:40:00,2018-01-13 11:56:00,BCHUSD,LONG,2585.0,2611.53
31,2018-01-13 15:24:00,2018-01-13 18:20:00,BCHUSD,LONG,2700.0,2710.0
32,2018-01-15 18:20:00,2018-01-16 05:16:00,BCHUSD,LONG,2454.04,2271.92
33,2018-01-16 07:08:00,2018-01-16 08:20:00,BCHUSD,LONG,2281.98,2055.02
34,2018-01-16 09:12:00,2018-01-16 12:16:00,BCHUSD,LONG,2013.5,2061.92
35,2018-01-16 12:40:00,2018-01-16 14:36:00,BCHUSD,LONG,2024.98,2000.1
36,2018-01-16 15:36:00,2018-01-16 15:52:00,BCHUSD,LONG,2040.0,2071.22
37,2018-01-16 16:40:00,2018-01-16 19:12:00,BCHUSD,LONG,2058.79,1920.1
38,2018-01-17 04:20:00,2018-01-17 04:52:00,BCHUSD,LONG,1719.22,1757.8
39,2018-01-18 03:52:00,2018-01-18 06:20:00,BCHUSD,LONG,1807.9,1824.28
40,2018-01-18 11:20:00,2018-01-18 11:40:00,BCHUSD,LONG,1810.86,1813.12
41,2018-01-18 15:44:00,2018-01-18 15:56:00,BCHUSD,LONG,1900.0,1900.18
42,2018-01-18 17:04:00,2018-01-18 17:52:00,BCHUSD,LONG,1860.0,1859.01
43,2018-01-18 20:32:00,2018-01-18 22:44:00,BCHUSD,LONG,1881.34,1766.02
44,2018-01-19 05:40:00,2018-01-19 12:32:00,BCHUSD,LONG,1770.2,1840.0
45,2018-01-19 20:00:00,2018-01-19 22:44:00,BCHUSD,LONG,1762.0,1740.1
46,2018-01-21 06:24:00,2018-01-21 09:36:00,BCHUSD,LONG,1861.5,1781.83
47,2018-01-21 10:04:00,2018-01-21 12:08:00,BCHUSD,LONG,1785.77,1875.04
48,2018-01-21 15:12:00,2018-01-21 21:28:00,BCHUSD,LONG,1831.94,1742.0
49,2018-01-22 01:44:00,2018-01-22 02:00:00,BCHUSD,LONG,1764.58,1760.0
50,2018-01-22 02:48:00,2018-01-22 03:00:00,BCHUSD,LONG,1765.0,1766.99
51,2018-01-22 04:40:00,2018-01-22 12:16:00,BCHUSD,LONG,1775.88,1703.87
52,2018-01-22 15:56:00,2018-01-22 18:12:00,BCHUSD,LONG,1549.98,1598.0
53,2018-01-22 21:56:00,2018-01-23 05:20:00,BCHUSD,LONG,1546.07,1560.0
54,2018-01-23 10:44:00,2018-01-23 11:20:00,BCHUSD,LONG,1540.69,1536.36
55,2018-01-23 18:48:00,2018-01-24 02:24:00,BCHUSD,LONG,1660.0,1576.22
56,2018-01-24 03:28:00,2018-01-24 11:36:00,BCHUSD,LONG,1610.0,1629.57
