,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-08-01 02:00:00,2017-08-12 00:00:00,BTCUSD,LONG,2784.64,3650.0
1,2017-08-15 01:00:00,2017-09-14 05:00:00,BTCUSD,LONG,4369.0,3808.0
2,2017-09-15 05:00:00,2017-09-20 09:00:00,BTCUSD,LONG,3334.08,3923.51
3,2017-09-20 10:00:00,2017-09-22 01:00:00,BTCUSD,LONG,3918.3,3655.0
4,2017-09-26 09:00:00,2017-10-08 20:00:00,BTCUSD,LONG,3925.99,4583.0
5,2017-10-09 20:00:00,2017-10-19 06:00:00,BTCUSD,LONG,4842.18,5560.0
6,2017-10-20 22:00:00,2017-10-29 17:00:00,BTCUSD,LONG,5989.1,5942.64
7,2017-10-30 01:00:00,2017-11-19 04:00:00,BTCUSD,LONG,6133.38,7788.9
8,2017-11-21 09:00:00,2017-12-12 04:00:00,BTCUSD,LONG,8220.0,16450.03
9,2017-12-15 11:00:00,2018-01-21 03:00:00,BTCUSD,LONG,17836.42,12500.0
10,2018-01-21 18:00:00,2018-02-21 18:00:00,BTCUSD,LONG,11509.96,10537.0
11,2018-02-24 01:00:00,2018-03-29 05:00:00,BTCUSD,LONG,10333.8,7555.34
12,2018-04-09 14:00:00,2018-04-11 05:00:00,BTCUSD,LONG,6735.87,6826.72
13,2018-04-13 15:00:00,2018-04-14 05:00:00,BTCUSD,LONG,8131.63,7963.52
14,2018-04-14 14:00:00,2018-04-20 21:00:00,BTCUSD,LONG,7981.74,8515.215
15,2018-05-03 02:00:00,2018-05-15 21:00:00,BTCUSD,LONG,9220.0,8500.0
16,2018-05-31 14:00:00,2018-06-19 01:00:00,BTCUSD,LONG,7540.0,6711.0
17,2018-06-23 13:00:00,2018-07-21 14:00:00,BTCUSD,LONG,6160.0,7350.0
18,2018-07-31 05:00:00,2018-08-06 04:00:00,BTCUSD,LONG,8119.63,7080.0
19,2018-08-13 07:00:00,2018-08-13 09:00:00,BTCUSD,LONG,6439.13,6465.69
20,2018-08-16 13:00:00,2018-09-01 07:00:00,BTCUSD,LONG,6351.53,7049.39
21,2018-09-03 07:00:00,2018-09-20 12:00:00,BTCUSD,LONG,7246.83,6420.0
22,2018-09-26 20:00:00,2018-10-02 03:00:00,BTCUSD,LONG,6497.0,6566.7
23,2018-10-03 06:00:00,2018-10-28 12:00:00,BTCUSD,LONG,6430.02,6401.98
24,2018-11-08 09:00:00,2018-11-09 11:00:00,BTCUSD,LONG,6451.46,6352.76
25,2018-12-12 04:00:00,2018-12-27 10:00:00,BTCUSD,LONG,3342.0,3728.01
26,2019-01-08 06:00:00,2019-01-08 17:00:00,BTCUSD,LONG,3986.9,4003.08
27,2019-01-30 14:00:00,2019-03-17 08:00:00,BTCUSD,LONG,3441.24,3952.0
28,2019-05-02 06:00:00,2019-05-02 18:00:00,BTCUSD,LONG,5328.81,5387.89
29,2019-05-25 14:00:00,2019-08-13 20:00:00,BTCUSD,LONG,8079.98,10876.0
30,2019-09-26 19:00:00,2020-01-06 07:00:00,BTCUSD,LONG,8129.99,7503.55
31,2020-01-20 20:00:00,2020-01-25 12:00:00,BTCUSD,LONG,8659.98,8275.12
32,2020-01-25 18:00:00,2020-04-21 19:00:00,BTCUSD,LONG,8325.57,6878.06
33,2020-05-07 08:00:00,2020-08-08 07:00:00,BTCUSD,LONG,9348.0,11600.0
34,2020-08-18 02:00:00,2020-09-22 14:00:00,BTCUSD,LONG,12363.75,10435.215
35,2021-04-05 11:00:00,2021-06-11 20:00:00,BTCUSD,LONG,57760.12,37151.08
36,2021-06-15 07:00:00,2021-07-22 21:00:00,BTCUSD,LONG,40393.73,32114.71
