,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-07-06 05:50:00,2017-07-11 15:30:00,BTCUSD,LONG,2601.97,2368.15
1,2017-07-14 06:40:00,2017-07-18 07:40:00,BTCUSD,LONG,2341.46,2245.0
2,2017-07-22 09:00:00,2017-07-23 10:20:00,BTCUSD,LONG,2867.97,2692.43
3,2017-07-25 08:20:00,2017-08-02 05:00:00,BTCUSD,LONG,2703.44,2732.6
4,2017-08-03 05:30:00,2017-08-08 10:50:00,BTCUSD,LONG,2716.71,3417.39
5,2017-08-08 20:00:00,2017-08-09 08:30:00,BTCUSD,LONG,3446.73,3391.39
6,2017-08-09 16:20:00,2017-08-14 18:30:00,BTCUSD,LONG,3285.6,4289.62
7,2017-08-15 07:50:00,2017-08-16 01:50:00,BTCUSD,LONG,4305.65,4150.01
8,2017-08-16 14:50:00,2017-08-18 12:30:00,BTCUSD,LONG,4117.0,4327.6
9,2017-08-18 22:50:00,2017-08-19 23:30:00,BTCUSD,LONG,4110.0,4178.71
10,2017-08-20 04:30:00,2017-08-26 18:30:00,BTCUSD,LONG,4098.99,4317.7
11,2017-08-26 22:00:00,2017-08-27 20:50:00,BTCUSD,LONG,4336.3,4369.5
12,2017-08-27 22:50:00,2017-08-27 23:50:00,BTCUSD,LONG,4356.55,4340.11
13,2017-08-28 04:20:00,2017-09-03 15:20:00,BTCUSD,LONG,4223.3,4560.0
14,2017-09-04 04:20:00,2017-09-05 00:30:00,BTCUSD,LONG,4579.99,4430.68
15,2017-09-05 10:40:00,2017-09-05 16:50:00,BTCUSD,LONG,4374.24,4390.0
16,2017-09-06 07:50:00,2017-09-11 00:30:00,BTCUSD,LONG,4593.0,4231.2
17,2017-09-11 02:30:00,2017-09-11 04:30:00,BTCUSD,LONG,4322.99,4186.0
18,2017-09-11 06:30:00,2017-09-11 12:10:00,BTCUSD,LONG,4221.19,4191.0
19,2017-09-11 12:20:00,2017-09-11 14:00:00,BTCUSD,LONG,4191.02,4258.02
20,2017-09-11 21:40:00,2017-09-14 03:30:00,BTCUSD,LONG,4198.73,3803.1
21,2017-09-14 04:30:00,2017-09-16 19:20:00,BTCUSD,LONG,3825.0,3736.26
22,2017-09-17 11:50:00,2017-09-17 20:20:00,BTCUSD,LONG,3581.12,3788.65
23,2017-09-18 05:30:00,2017-09-19 11:20:00,BTCUSD,LONG,3860.0,4005.0
24,2017-09-19 11:40:00,2017-09-19 18:30:00,BTCUSD,LONG,4000.01,4009.5
25,2017-09-20 03:50:00,2017-09-20 08:30:00,BTCUSD,LONG,3889.51,3939.32
26,2017-09-20 10:30:00,2017-09-21 01:30:00,BTCUSD,LONG,3910.0,3855.91
27,2017-09-22 00:00:00,2017-09-22 09:20:00,BTCUSD,LONG,3629.0,3640.71
28,2017-09-22 19:50:00,2017-09-22 23:30:00,BTCUSD,LONG,3590.0,3625.15
29,2017-09-23 16:10:00,2017-09-26 22:10:00,BTCUSD,LONG,3740.0,3910.5
30,2017-09-27 08:00:00,2017-09-27 22:10:00,BTCUSD,LONG,3940.0,4187.13
31,2017-09-28 03:10:00,2017-09-28 06:40:00,BTCUSD,LONG,4166.25,4249.0
32,2017-09-28 11:30:00,2017-09-28 16:10:00,BTCUSD,LONG,4194.17,4153.35
33,2017-09-29 00:40:00,2017-09-29 09:40:00,BTCUSD,LONG,4187.44,4107.5
34,2017-09-29 20:10:00,2017-09-30 09:00:00,BTCUSD,LONG,4165.0,4253.56
35,2017-09-30 19:50:00,2017-10-03 06:00:00,BTCUSD,LONG,4332.92,4303.49
36,2017-10-03 11:40:00,2017-10-04 14:40:00,BTCUSD,LONG,4311.89,4213.65
37,2017-10-04 19:30:00,2017-10-07 04:30:00,BTCUSD,LONG,4197.01,4366.61
38,2017-10-07 14:20:00,2017-10-07 15:00:00,BTCUSD,LONG,4357.03,4339.11
39,2017-10-07 21:30:00,2017-10-09 05:50:00,BTCUSD,LONG,4341.0,4588.61
40,2017-10-09 13:00:00,2017-10-09 15:50:00,BTCUSD,LONG,4586.31,4645.25
41,2017-10-09 17:10:00,2017-10-10 14:20:00,BTCUSD,LONG,4658.0,4821.36
42,2017-10-11 04:50:00,2017-10-11 08:50:00,BTCUSD,LONG,4745.0,4814.28
43,2017-10-11 14:10:00,2017-10-11 21:00:00,BTCUSD,LONG,4774.01,4827.43
44,2017-10-11 22:00:00,2017-10-12 20:50:00,BTCUSD,LONG,4798.93,5316.56
45,2017-10-13 07:40:00,2017-10-13 12:00:00,BTCUSD,LONG,5599.68,5620.0
46,2017-10-13 12:20:00,2017-10-13 22:30:00,BTCUSD,LONG,5594.97,5549.55
47,2017-10-14 05:50:00,2017-10-14 12:50:00,BTCUSD,LONG,5596.7,5676.7
48,2017-10-14 19:20:00,2017-10-18 05:20:00,BTCUSD,LONG,5698.41,5542.12
49,2017-10-18 10:20:00,2017-10-19 14:40:00,BTCUSD,LONG,5325.5,5727.89
50,2017-10-19 21:30:00,2017-10-21 23:40:00,BTCUSD,LONG,5702.0,6028.03
51,2017-10-22 05:10:00,2017-10-24 02:00:00,BTCUSD,LONG,5868.78,5652.01
52,2017-10-24 03:50:00,2017-10-25 10:50:00,BTCUSD,LONG,5657.35,5567.19
53,2017-10-25 13:00:00,2017-10-25 16:30:00,BTCUSD,LONG,5535.81,5540.0
54,2017-10-25 20:00:00,2017-10-26 11:10:00,BTCUSD,LONG,5675.46,5835.78
55,2017-10-26 19:40:00,2017-10-28 02:50:00,BTCUSD,LONG,5880.0,5808.03
56,2017-10-28 20:50:00,2017-10-29 18:20:00,BTCUSD,LONG,5755.43,5958.86
57,2017-10-30 03:20:00,2017-11-02 14:00:00,BTCUSD,LONG,6125.0,7148.01
58,2017-11-03 00:20:00,2017-11-06 16:00:00,BTCUSD,LONG,7006.47,7260.0
59,2017-11-06 20:40:00,2017-11-10 09:10:00,BTCUSD,LONG,7120.03,7205.19
60,2017-11-12 13:40:00,2017-11-14 02:00:00,BTCUSD,LONG,6143.99,6625.0
61,2017-11-14 04:20:00,2017-11-15 02:00:00,BTCUSD,LONG,6624.0,6780.24
62,2017-11-15 08:20:00,2017-11-16 03:20:00,BTCUSD,LONG,6955.94,7194.2
63,2017-11-16 08:10:00,2017-11-16 14:20:00,BTCUSD,LONG,7399.0,7425.4
64,2017-11-16 19:30:00,2017-11-17 20:20:00,BTCUSD,LONG,7749.8,7775.89
65,2017-11-18 04:20:00,2017-11-19 08:40:00,BTCUSD,LONG,7689.2,7730.82
66,2017-11-19 14:50:00,2017-11-19 15:30:00,BTCUSD,LONG,7786.0,7759.99
67,2017-11-19 19:40:00,2017-11-21 06:30:00,BTCUSD,LONG,8046.96,8074.4
68,2017-11-21 08:30:00,2017-11-29 12:30:00,BTCUSD,LONG,8200.0,10940.0
69,2017-11-29 21:40:00,2017-11-30 21:50:00,BTCUSD,LONG,9950.0,9660.03
70,2017-12-01 00:20:00,2017-12-01 02:10:00,BTCUSD,LONG,10004.0,9700.5
71,2017-12-01 11:30:00,2017-12-09 09:00:00,BTCUSD,LONG,9948.5,15832.42
72,2017-12-09 10:00:00,2017-12-10 23:30:00,BTCUSD,LONG,15749.0,15535.0
73,2017-12-11 02:10:00,2017-12-11 17:10:00,BTCUSD,LONG,16251.93,16600.02
74,2017-12-12 11:10:00,2017-12-12 12:00:00,BTCUSD,LONG,16970.0,16864.11
75,2017-12-13 09:10:00,2017-12-14 04:20:00,BTCUSD,LONG,17247.96,16715.18
76,2017-12-14 04:50:00,2017-12-14 05:10:00,BTCUSD,LONG,16801.0,16740.0
77,2017-12-14 07:00:00,2017-12-14 07:20:00,BTCUSD,LONG,16707.0,16760.0
78,2017-12-14 07:30:00,2017-12-14 09:20:00,BTCUSD,LONG,16766.05,17050.0
79,2017-12-14 15:40:00,2017-12-14 18:20:00,BTCUSD,LONG,16700.0,16890.01
80,2017-12-14 21:50:00,2017-12-16 02:10:00,BTCUSD,LONG,16750.0,17773.98
81,2017-12-16 06:50:00,2017-12-18 06:40:00,BTCUSD,LONG,17978.0,19165.45
82,2017-12-18 08:40:00,2017-12-18 16:50:00,BTCUSD,LONG,19049.98,18670.05
83,2017-12-18 20:30:00,2017-12-19 00:30:00,BTCUSD,LONG,18715.37,18855.0
84,2017-12-19 01:10:00,2017-12-19 05:10:00,BTCUSD,LONG,18991.0,18953.21
85,2017-12-19 08:10:00,2017-12-19 08:40:00,BTCUSD,LONG,18874.0,18900.0
86,2018-01-06 01:00:00,2018-01-06 03:10:00,BTCUSD,LONG,16900.0,16650.99
87,2018-01-06 05:20:00,2018-01-06 12:00:00,BTCUSD,LONG,16517.14,16470.0
88,2018-01-06 17:50:00,2018-01-09 13:30:00,BTCUSD,LONG,16892.0,14500.0
89,2018-01-09 14:20:00,2018-01-10 20:40:00,BTCUSD,LONG,14374.61,14422.71
90,2018-01-11 01:00:00,2018-01-11 13:00:00,BTCUSD,LONG,14674.59,13800.0
91,2018-01-11 15:20:00,2018-01-11 17:50:00,BTCUSD,LONG,14160.9,13700.0
92,2018-01-12 01:00:00,2018-01-13 13:10:00,BTCUSD,LONG,13150.0,14358.99
93,2018-01-13 17:00:00,2018-01-14 00:10:00,BTCUSD,LONG,14311.01,14176.84
94,2018-01-14 01:50:00,2018-01-14 13:50:00,BTCUSD,LONG,14300.0,13622.0
95,2018-01-14 21:20:00,2018-01-15 02:50:00,BTCUSD,LONG,13490.0,13531.9
96,2018-01-15 03:10:00,2018-01-15 14:30:00,BTCUSD,LONG,13484.91,14183.99
97,2018-01-15 20:00:00,2018-01-15 20:30:00,BTCUSD,LONG,13920.0,13873.62
98,2018-01-16 01:00:00,2018-01-16 03:30:00,BTCUSD,LONG,13250.0,12840.0
99,2018-01-17 06:10:00,2018-01-17 13:50:00,BTCUSD,LONG,11312.0,10040.0
100,2018-01-18 17:10:00,2018-01-19 15:50:00,BTCUSD,LONG,11840.0,11550.0
101,2018-01-19 19:30:00,2018-01-19 20:00:00,BTCUSD,LONG,11220.0,11258.0
102,2018-01-20 04:20:00,2018-01-20 17:30:00,BTCUSD,LONG,11645.0,12803.09
103,2018-01-22 17:20:00,2018-01-22 18:10:00,BTCUSD,LONG,10652.88,10529.99
104,2018-01-22 18:30:00,2018-01-22 21:10:00,BTCUSD,LONG,10630.0,10057.0
