,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2017-07-02 09:20:00,2017-07-07 20:40:00,BTCUSD,LONG,2456.74,2497.84
1,2017-07-09 06:20:00,2017-07-24 11:20:00,BTCUSD,LONG,2549.96,2765.98
2,2017-07-28 18:40:00,2017-08-02 19:20:00,BTCUSD,LONG,2749.94,2699.99
3,2017-08-03 03:40:00,2017-08-04 10:00:00,BTCUSD,LONG,2719.57,2856.91
4,2017-08-05 16:00:00,2017-08-11 06:00:00,BTCUSD,LONG,3228.71,3477.87
5,2017-08-11 08:40:00,2017-08-15 06:20:00,BTCUSD,LONG,3495.39,4281.0
6,2017-08-17 01:00:00,2017-08-19 04:20:00,BTCUSD,LONG,4364.38,4148.18
7,2017-08-20 00:20:00,2017-08-20 21:00:00,BTCUSD,LONG,4120.0,4125.0
8,2017-08-21 10:40:00,2017-08-21 23:20:00,BTCUSD,LONG,4053.95,3990.0
9,2017-08-22 21:20:00,2017-08-24 11:00:00,BTCUSD,LONG,4096.98,4182.93
10,2017-08-24 13:20:00,2017-08-25 21:40:00,BTCUSD,LONG,4178.28,4343.0
11,2017-08-25 22:00:00,2017-08-31 23:00:00,BTCUSD,LONG,4357.0,4743.69
12,2017-09-01 15:00:00,2017-09-02 04:20:00,BTCUSD,LONG,4827.02,4865.53
13,2017-09-02 17:40:00,2017-09-03 15:20:00,BTCUSD,LONG,4675.0,4551.0
14,2017-09-03 17:00:00,2017-09-06 10:40:00,BTCUSD,LONG,4630.25,4649.71
15,2017-09-06 11:20:00,2017-09-07 01:00:00,BTCUSD,LONG,4665.0,4555.0
16,2017-09-07 08:20:00,2017-09-12 04:00:00,BTCUSD,LONG,4522.95,4275.21
17,2017-09-12 04:20:00,2017-09-12 14:00:00,BTCUSD,LONG,4275.33,4266.5
18,2017-09-12 20:40:00,2017-09-13 08:40:00,BTCUSD,LONG,4179.95,3950.0
19,2017-09-14 04:00:00,2017-09-19 01:00:00,BTCUSD,LONG,3811.99,4003.64
20,2017-09-19 09:40:00,2017-09-20 09:40:00,BTCUSD,LONG,3963.0,3923.51
