,Entry Time,Exit Time,Symbol,Direction,Entry,Exit
0,2018-01-30 06:24:00,2018-01-30 07:20:00,BCHUSD,LONG,1602.74,1591.68
1,2018-01-30 07:40:00,2018-01-30 08:48:00,BCHUSD,LONG,1605.4,1618.54
2,2018-01-30 16:32:00,2018-01-30 17:08:00,BCHUSD,LONG,1553.49,1549.0
3,2018-01-30 18:18:00,2018-01-30 20:00:00,BCHUSD,LONG,1483.6,1495.69
4,2018-01-30 20:46:00,2018-01-30 20:54:00,BCHUSD,LONG,1489.66,1481.47
5,2018-01-30 21:32:00,2018-01-30 21:38:00,BCHUSD,LONG,1460.0,1460.02
6,2018-01-30 21:46:00,2018-01-30 21:48:00,BCHUSD,LONG,1461.72,1458.0
7,2018-01-30 23:10:00,2018-01-31 00:02:00,BCHUSD,LONG,1462.0,1445.04
8,2018-01-31 01:08:00,2018-01-31 01:50:00,BCHUSD,LONG,1395.0,1411.0
9,2018-01-31 03:04:00,2018-01-31 03:06:00,BCHUSD,LONG,1442.97,1442.01
10,2018-01-31 04:52:00,2018-01-31 05:58:00,BCHUSD,LONG,1430.4,1429.99
11,2018-01-31 06:58:00,2018-01-31 07:26:00,BCHUSD,LONG,1466.34,1490.68
12,2018-01-31 07:50:00,2018-01-31 08:28:00,BCHUSD,LONG,1490.0,1485.75
13,2018-01-31 10:54:00,2018-01-31 12:48:00,BCHUSD,LONG,1490.0,1508.0
14,2018-01-31 13:28:00,2018-01-31 14:16:00,BCHUSD,LONG,1498.98,1485.0
15,2018-01-31 16:28:00,2018-01-31 19:00:00,BCHUSD,LONG,1457.0,1463.98
16,2018-01-31 19:36:00,2018-01-31 19:38:00,BCHUSD,LONG,1468.25,1466.3
17,2018-01-31 21:44:00,2018-02-01 04:34:00,BCHUSD,LONG,1444.95,1445.77
18,2018-02-01 08:46:00,2018-02-01 09:42:00,BCHUSD,LONG,1409.04,1387.12
19,2018-02-01 09:50:00,2018-02-01 10:28:00,BCHUSD,LONG,1387.14,1352.5
20,2018-02-01 10:46:00,2018-02-01 10:58:00,BCHUSD,LONG,1374.94,1355.72
21,2018-02-01 12:32:00,2018-02-01 14:04:00,BCHUSD,LONG,1334.67,1300.77
22,2018-02-01 14:06:00,2018-02-01 14:40:00,BCHUSD,LONG,1306.37,1338.86
23,2018-02-01 14:44:00,2018-02-01 15:52:00,BCHUSD,LONG,1336.7,1319.0
24,2018-02-01 17:24:00,2018-02-01 17:58:00,BCHUSD,LONG,1254.77,1254.99
25,2018-02-01 20:48:00,2018-02-01 22:46:00,BCHUSD,LONG,1243.23,1245.31
26,2018-02-01 23:00:00,2018-02-01 23:18:00,BCHUSD,LONG,1243.98,1254.1
27,2018-02-01 23:24:00,2018-02-01 23:32:00,BCHUSD,LONG,1261.0,1264.99
